,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
4432,2016-05-10,AliceSprings,10.6,17.9,0.0,,,S,35.0,S,SE,11.0,19.0,73.0,48.0,1023.9,1021.9,,,12.4,17.1,No,No
4433,2009-04-18,BadgerysCreek,11.7,23.2,0.0,,,SW,28.0,SW,SE,17.0,6.0,67.0,49.0,1020.8,1018.1,,,18.4,22.6,No,No
4434,2013-01-30,MountGambier,10.0,24.3,0.0,6.2,5.3,WNW,52.0,NNW,WNW,22.0,30.0,57.0,54.0,1014.6,1012.9,5.0,7.0,18.0,21.5,No,Yes
4435,2011-06-23,Walpole,13.4,20.0,0.6,,,NW,48.0,NNW,NW,19.0,24.0,82.0,66.0,1014.6,1010.6,,,15.0,19.7,No,No
4436,2014-09-11,Penrith,7.3,26.0,0.2,,,WSW,31.0,NNW,NE,4.0,7.0,61.0,30.0,,,,,15.0,25.1,No,No
4437,2009-01-02,Sydney,18.8,22.7,0.0,11.0,5.9,,,E,ESE,11.0,33.0,62.0,57.0,1012.8,1013.8,6.0,7.0,20.1,20.8,No,No
4438,2015-04-11,Wollongong,15.3,20.4,17.4,,,N,24.0,SSW,NE,15.0,7.0,91.0,79.0,1023.7,1019.6,8.0,6.0,17.4,19.1,Yes,No
4439,2016-10-21,Richmond,7.9,29.8,0.0,5.4,,WNW,50.0,NE,NW,13.0,22.0,81.0,33.0,1019.1,1012.5,,,16.0,27.9,No,Yes
4440,2012-04-30,Penrith,9.7,21.2,0.0,,,E,19.0,,S,0.0,2.0,83.0,53.0,,,,,13.6,20.3,No,No
4441,2009-09-09,Richmond,6.2,20.1,0.0,2.7,,WSW,50.0,WNW,W,9.0,35.0,46.0,39.0,1010.8,1010.1,,,16.3,18.8,No,No
4442,2014-02-16,Uluru,16.6,34.0,0.0,,,ENE,48.0,ESE,S,22.0,19.0,55.0,21.0,1010.0,1006.4,,,22.6,31.3,No,No
4443,2016-04-01,Albury,9.2,27.0,0.0,,,N,28.0,,N,0.0,17.0,81.0,22.0,1018.1,1015.0,,,13.0,26.0,No,No
4444,2015-06-01,Brisbane,18.2,20.5,0.0,2.8,0.0,WNW,30.0,W,W,11.0,13.0,68.0,50.0,1016.8,1014.6,7.0,7.0,19.2,19.2,No,No
4445,2010-03-31,Sale,6.9,22.2,0.0,2.6,10.7,E,39.0,SSW,E,9.0,28.0,97.0,40.0,1024.2,1020.7,2.0,1.0,11.1,21.7,No,No
4446,2009-10-17,Melbourne,10.3,17.1,1.2,2.2,2.1,SW,33.0,SW,S,20.0,19.0,74.0,53.0,1024.8,1025.4,7.0,6.0,13.1,16.6,Yes,No
4447,2016-10-16,Canberra,9.0,23.6,0.0,,,NNW,63.0,NW,NNW,31.0,37.0,55.0,45.0,1012.6,1007.1,,,15.9,22.1,No,Yes
4448,2014-01-19,SydneyAirport,20.3,25.5,0.0,10.8,6.1,SSE,52.0,S,S,26.0,31.0,83.0,84.0,1010.2,1009.1,7.0,6.0,22.9,23.5,No,No
4449,2010-08-31,Canberra,0.5,15.0,0.0,2.2,5.1,NNW,41.0,SE,NNW,4.0,24.0,100.0,46.0,1025.6,1020.6,8.0,6.0,4.3,13.6,No,No
4450,2014-04-02,Albury,13.8,28.5,0.0,,,E,24.0,WNW,ESE,2.0,9.0,86.0,46.0,1017.2,1014.2,,,17.7,27.5,No,Yes
4451,2010-04-18,Perth,15.7,32.3,0.0,5.2,10.5,NE,26.0,E,S,11.0,11.0,56.0,30.0,1015.2,1010.8,1.0,1.0,20.8,31.5,No,No
4452,2017-04-20,SalmonGums,6.0,25.5,0.0,,,ESE,24.0,ENE,ESE,7.0,7.0,91.0,32.0,,,,,16.7,24.9,No,No
4453,2015-10-21,PearceRAAF,8.5,34.5,0.0,,12.3,E,39.0,ENE,WSW,17.0,24.0,36.0,24.0,1017.4,1014.0,0.0,0.0,25.4,31.9,No,No
4454,2016-06-23,Albany,10.4,14.0,5.6,2.8,,,,WSW,,37.0,,84.0,,1019.4,1019.7,4.0,,12.5,,Yes,No
4455,2016-01-25,Witchcliffe,16.4,25.5,0.0,,,SSE,46.0,SE,SSE,26.0,30.0,68.0,60.0,1014.3,1012.2,,,21.4,23.9,No,No
4456,2010-12-28,Launceston,3.7,20.8,0.0,,,NNW,35.0,,NNW,0.0,15.0,52.0,44.0,1017.2,1014.7,,,11.7,19.9,No,No
4457,2010-02-20,Richmond,15.4,30.7,,,,NE,30.0,,NE,,13.0,,43.0,,1017.1,,,,30.2,,No
4458,2013-06-05,Penrith,6.7,17.2,0.0,,,NNW,11.0,NW,NW,2.0,4.0,99.0,81.0,,,,,8.4,16.4,No,No
4459,2010-04-21,SalmonGums,15.9,25.1,0.0,,,SSW,35.0,SSW,S,17.0,20.0,79.0,55.0,,,,,18.6,23.7,No,No
4460,2016-05-30,CoffsHarbour,4.1,19.5,0.0,,,S,20.0,WSW,E,7.0,11.0,73.0,55.0,1024.5,1022.8,,,13.3,19.2,No,No
4461,2015-10-11,Mildura,15.0,31.2,0.0,5.6,10.5,WNW,46.0,NW,WNW,15.0,24.0,62.0,21.0,1019.6,1016.0,3.0,1.0,20.4,30.5,No,No
4462,2016-06-10,Mildura,7.0,16.7,0.4,1.6,4.0,W,31.0,NW,WNW,11.0,13.0,93.0,63.0,1022.3,1021.7,6.0,4.0,9.3,15.6,No,No
4463,2014-08-04,Canberra,-6.1,13.4,0.0,,,NNW,31.0,N,NW,7.0,22.0,83.0,46.0,1034.9,1030.9,,,0.2,12.6,No,No
4464,2011-01-02,Adelaide,14.7,26.1,0.0,,13.6,SE,35.0,SE,SSE,11.0,15.0,53.0,34.0,1017.0,1015.1,,,18.8,25.5,No,No
4465,2013-09-10,SydneyAirport,20.0,33.6,0.0,7.4,9.7,WNW,76.0,NNW,WNW,43.0,57.0,27.0,9.0,1004.8,1000.3,2.0,4.0,26.8,31.6,No,No
4466,2014-07-23,Newcastle,5.2,18.2,0.2,,,,,,SE,0.0,4.0,97.0,68.0,,,6.0,6.0,9.4,16.2,No,No
4467,2017-04-29,NorfolkIsland,17.1,22.8,37.4,,,SW,41.0,ENE,S,11.0,13.0,89.0,79.0,1008.4,1005.9,8.0,2.0,18.8,21.1,Yes,Yes
4468,2014-06-23,PerthAirport,1.3,16.0,1.8,3.0,9.1,E,28.0,SSE,NE,2.0,13.0,87.0,51.0,1033.3,1029.8,0.0,1.0,7.9,15.9,Yes,No
4469,2012-08-15,Portland,6.7,13.1,0.8,2.2,6.2,WNW,54.0,NW,W,31.0,31.0,86.0,63.0,1011.4,1011.1,8.0,7.0,9.6,12.1,No,Yes
4470,2016-12-14,Nuriootpa,14.2,19.6,1.2,11.8,0.3,SE,48.0,ESE,SSE,11.0,17.0,87.0,57.0,1014.5,1013.7,7.0,,14.2,18.6,Yes,No
4471,2010-12-06,AliceSprings,21.3,37.4,1.2,6.2,10.8,NNW,44.0,NNW,NNW,33.0,28.0,47.0,25.0,1003.4,999.4,6.0,6.0,30.0,36.4,Yes,No
4472,2013-09-15,GoldCoast,14.3,25.5,0.0,,,SSE,37.0,SSE,ESE,22.0,24.0,66.0,68.0,1017.0,1013.9,,,22.7,23.2,No,No
4473,2014-07-31,Walpole,8.6,12.8,1.2,,,SSW,46.0,SSW,SW,11.0,11.0,62.0,60.0,1026.5,1027.4,,,10.1,11.8,Yes,No
4474,2011-12-10,Nuriootpa,14.9,23.7,3.0,0.8,6.8,W,41.0,WSW,W,13.0,24.0,95.0,51.0,1006.9,1006.0,8.0,6.0,18.3,23.2,Yes,No
4475,2016-02-06,Sydney,19.9,27.0,1.8,8.8,8.1,SSE,37.0,SE,ESE,20.0,20.0,75.0,49.0,1018.0,1016.9,7.0,3.0,22.8,26.4,Yes,No
4476,2015-09-06,PearceRAAF,5.0,18.5,0.0,,10.5,E,28.0,ENE,SSW,19.0,11.0,62.0,48.0,1028.8,1026.3,,,13.6,17.5,No,No
4477,2015-06-26,NorahHead,13.9,17.2,3.6,,,SSE,54.0,WSW,SSW,11.0,15.0,82.0,69.0,1032.3,1030.9,,,14.0,16.4,Yes,No
4478,2010-07-10,Ballarat,2.7,9.5,0.0,,,N,80.0,NNE,N,44.0,46.0,81.0,99.0,1017.5,1012.3,8.0,7.0,8.4,8.4,No,Yes
4479,2012-09-25,Newcastle,8.8,20.3,0.0,,,,,,SE,0.0,11.0,72.0,60.0,,,7.0,6.0,15.0,18.2,No,No
4480,2010-03-06,Richmond,19.6,30.2,11.8,,,ENE,24.0,NNE,SSE,17.0,2.0,87.0,58.0,1012.0,1010.4,,,22.4,28.8,Yes,No
4481,2014-04-17,Walpole,14.8,22.0,0.8,,,SW,37.0,WNW,SSW,11.0,22.0,91.0,75.0,1020.4,1021.3,,,17.4,18.8,No,No
4482,2016-07-01,NorahHead,9.9,16.5,0.0,,,W,37.0,NW,WSW,7.0,11.0,56.0,44.0,1016.6,1016.5,,,13.3,15.6,No,No
4483,2009-11-25,Sydney,18.3,25.0,0.2,3.0,12.2,,,W,E,4.0,30.0,82.0,74.0,1022.3,1018.4,2.0,0.0,21.3,24.0,No,No
4484,2009-10-21,Wollongong,15.3,32.6,0.0,,,S,54.0,WNW,NNE,26.0,17.0,22.0,62.0,1018.5,1017.3,,,26.7,23.9,No,No
4485,2009-04-28,GoldCoast,12.7,25.8,0.0,,,NE,24.0,NW,NE,11.0,17.0,38.0,32.0,1019.9,1016.1,,,21.3,24.7,No,No
4486,2016-12-18,WaggaWagga,8.7,26.5,,,,ENE,35.0,WNW,SW,7.0,15.0,43.0,18.0,1018.1,1015.8,,,14.9,24.1,,Yes
4487,2016-03-20,Canberra,8.2,20.3,0.0,,,S,33.0,SSE,ESE,11.0,15.0,62.0,41.0,1018.1,1016.1,,5.0,11.8,18.2,No,No
4488,2012-04-02,BadgerysCreek,14.4,26.6,6.0,,,ENE,22.0,SW,NE,7.0,6.0,80.0,51.0,1018.1,1014.1,,,20.2,26.2,Yes,No
4489,2016-05-14,MountGambier,9.3,20.8,0.2,,,NNW,52.0,N,NNW,22.0,30.0,,,1017.5,1014.0,,,12.9,20.1,No,No
4490,2011-07-26,Williamtown,8.1,18.1,0.0,2.6,8.8,WNW,41.0,WNW,WNW,26.0,20.0,63.0,43.0,1021.0,1019.1,0.0,1.0,12.9,17.7,No,No
4491,2010-11-09,PearceRAAF,17.6,28.9,0.0,,3.9,WSW,37.0,SW,WSW,6.0,24.0,54.0,50.0,1015.3,1015.6,8.0,7.0,21.7,25.2,No,No
4492,2017-03-15,CoffsHarbour,19.0,22.0,50.6,,,SSE,39.0,SW,WSW,22.0,19.0,95.0,94.0,1017.5,1015.0,8.0,8.0,20.2,20.8,Yes,Yes
4493,2009-07-09,Albury,-0.4,15.0,0.2,,,ESE,13.0,,SE,0.0,7.0,84.0,54.0,1032.0,1028.6,,,3.8,14.3,No,No
4494,2016-03-15,Portland,14.5,22.4,0.0,4.0,10.1,ESE,48.0,E,ESE,15.0,30.0,74.0,62.0,1021.6,1018.9,1.0,,17.4,21.5,No,No
4495,2015-02-10,Launceston,11.9,23.1,0.0,,,NW,22.0,SSE,NW,7.0,7.0,54.0,49.0,,,8.0,8.0,17.1,21.7,No,No
4496,2010-02-12,Penrith,21.1,37.1,0.0,,,SSE,44.0,,W,0.0,28.0,79.0,33.0,,,,,25.9,36.1,No,Yes
4497,2009-01-19,Albury,13.9,36.6,0.0,,,WNW,39.0,SSE,NNE,2.0,15.0,39.0,10.0,1015.8,1010.6,,,22.0,34.4,No,No
4498,2015-11-03,PerthAirport,14.8,26.2,0.0,5.8,12.6,W,35.0,NE,WSW,11.0,22.0,49.0,40.0,1018.8,1016.0,0.0,1.0,20.8,25.3,No,No
4499,2016-12-22,Katherine,23.7,33.2,15.0,24.4,,WNW,37.0,N,NW,13.0,19.0,85.0,,1008.3,1004.3,8.0,,27.4,,Yes,Yes
4500,2010-02-22,Williamtown,18.0,37.3,0.0,8.4,11.5,NW,39.0,NW,WNW,15.0,24.0,62.0,24.0,1016.2,1012.5,0.0,2.0,25.8,36.0,No,No
4501,2009-02-14,Witchcliffe,16.4,29.6,0.0,,,SE,56.0,SE,SSE,30.0,26.0,78.0,53.0,1014.4,1009.6,,,18.8,27.4,No,Yes
4502,2016-11-26,Uluru,16.1,34.2,0.0,,,E,50.0,E,E,24.0,19.0,21.0,12.0,1016.5,1012.0,,,26.4,32.2,No,No
4503,2016-09-09,PearceRAAF,5.9,19.4,0.0,,4.0,WSW,31.0,SW,SSW,2.0,17.0,77.0,57.0,1025.2,1021.1,8.0,8.0,13.3,17.9,No,Yes
4504,2015-06-13,Newcastle,12.8,20.7,0.0,,,,,,,0.0,,79.0,,,,7.0,,15.8,,No,No
4505,2010-03-03,Portland,14.8,23.2,0.0,5.0,11.3,ENE,35.0,E,E,20.0,15.0,84.0,51.0,1019.3,1015.7,8.0,0.0,15.6,22.6,No,No
4506,2014-09-29,Uluru,13.9,36.3,0.0,,,NNW,41.0,ESE,NNW,22.0,13.0,25.0,10.0,1014.9,1010.3,,,25.2,34.9,No,No
4507,2010-10-07,Perth,11.1,28.2,0.0,8.2,11.5,NE,28.0,ENE,E,11.0,11.0,37.0,15.0,1027.3,1022.0,0.0,0.0,18.6,28.0,No,No
4508,2009-11-04,Bendigo,6.8,20.1,0.0,5.4,,SW,35.0,SSW,SSW,15.0,17.0,60.0,34.0,1019.9,1018.6,7.0,3.0,11.8,19.0,No,No
4509,2017-02-04,Nhil,14.4,36.7,0.0,,,NW,54.0,NE,WNW,13.0,28.0,51.0,14.0,1010.4,1007.0,,,21.0,36.0,No,No
4510,2012-05-09,Perth,11.9,19.6,0.6,2.6,3.9,NE,19.0,ENE,WNW,6.0,7.0,88.0,78.0,1021.3,1020.3,7.0,7.0,15.4,18.4,No,Yes
4511,2014-10-23,WaggaWagga,15.3,34.0,0.0,6.6,11.7,ENE,46.0,E,NNW,13.0,11.0,49.0,18.0,1017.9,1013.8,3.0,7.0,23.1,32.2,No,No
4512,2012-03-07,Woomera,15.9,28.5,0.0,13.2,12.0,SE,35.0,ESE,ESE,28.0,26.0,56.0,24.0,1021.0,1017.6,0.0,0.0,19.3,26.8,No,No
4513,2013-07-22,Mildura,4.7,14.2,0.0,2.0,5.7,W,41.0,NNW,W,13.0,19.0,81.0,82.0,1017.0,1016.7,1.0,6.0,7.4,10.6,No,Yes
4514,2015-01-20,GoldCoast,19.2,27.9,36.4,,,SE,65.0,S,ESE,24.0,26.0,88.0,59.0,1013.0,1009.3,,,21.5,27.3,Yes,Yes
4515,2015-11-30,AliceSprings,20.8,38.9,1.4,12.8,8.7,S,70.0,N,W,19.0,9.0,31.0,15.0,1008.7,1003.9,6.0,6.0,30.4,37.3,Yes,Yes
4516,2017-05-27,Darwin,23.5,33.3,0.0,5.4,10.8,E,43.0,E,E,20.0,24.0,59.0,21.0,1013.4,1009.8,2.0,2.0,26.9,32.7,No,No
4517,2011-10-19,Sale,4.9,28.9,0.2,3.8,12.5,E,31.0,WNW,NNW,7.0,11.0,76.0,24.0,1027.7,1023.2,0.0,1.0,14.3,28.4,No,No
4518,2009-07-03,Newcastle,11.0,17.9,0.0,,,,,NW,NW,46.0,46.0,47.0,34.0,,,1.0,5.0,12.5,16.4,No,No
4519,2010-03-17,Launceston,14.8,27.8,0.0,,,WNW,31.0,SE,NW,2.0,13.0,98.0,49.0,1020.7,1019.0,,,15.9,26.2,No,No
4520,2013-12-16,Moree,21.0,36.0,0.0,11.8,11.9,ESE,85.0,NE,NNW,33.0,11.0,46.0,25.0,1016.0,1011.7,3.0,7.0,25.3,34.5,No,No
4521,2011-01-10,Albury,20.1,32.0,35.0,,,ENE,37.0,SSE,ENE,19.0,11.0,68.0,40.0,1013.6,1010.0,,,24.1,31.2,Yes,Yes
4522,2012-10-02,Cobar,7.3,25.0,0.0,7.0,,ESE,30.0,SE,SE,17.0,15.0,43.0,22.0,1030.3,1025.9,0.0,0.0,17.1,24.5,No,No
4523,2011-08-22,Walpole,11.3,15.3,15.4,,,WSW,61.0,NW,WNW,19.0,28.0,94.0,60.0,1013.6,1017.8,,,11.5,13.8,Yes,Yes
4524,2016-09-01,NorfolkIsland,14.9,19.5,0.0,5.0,,ENE,30.0,NE,N,11.0,6.0,100.0,47.0,1026.3,1023.6,8.0,8.0,17.1,18.3,No,No
4525,2010-05-12,Woomera,6.8,17.3,0.0,6.0,10.0,E,28.0,ESE,SE,15.0,9.0,61.0,31.0,1026.8,1023.8,0.0,1.0,11.7,16.8,No,No
4526,2009-06-22,Penrith,12.0,19.9,11.4,,,WNW,20.0,,NNW,0.0,7.0,98.0,74.0,,,,,13.4,18.6,Yes,No
4527,2015-05-20,Woomera,10.4,16.6,0.0,6.8,4.0,SW,37.0,SSW,SSW,28.0,24.0,82.0,44.0,1020.4,1020.0,7.0,7.0,12.7,16.1,No,No
4528,2011-02-26,Adelaide,22.2,35.4,0.0,,5.1,NW,30.0,NE,SW,9.0,9.0,36.0,28.0,1007.9,1006.5,,,29.0,32.9,No,No
4529,2016-03-02,Williamtown,18.5,31.4,0.0,6.4,11.5,E,37.0,NNE,E,11.0,20.0,64.0,49.0,1021.4,1018.8,5.0,7.0,24.1,30.3,No,No
4530,2011-08-31,Darwin,19.7,34.4,0.0,7.0,11.0,ESE,39.0,S,NW,9.0,20.0,78.0,35.0,1014.1,1010.1,1.0,1.0,25.6,31.6,No,No
4531,2012-02-24,Cairns,23.8,32.1,2.8,5.4,10.5,S,31.0,SSE,ESE,20.0,17.0,76.0,58.0,1011.7,1008.5,4.0,5.0,27.5,31.4,Yes,Yes
4532,2014-10-08,Darwin,23.2,34.1,0.0,7.2,11.2,NNW,33.0,WNW,NNW,11.0,22.0,58.0,43.0,1012.3,1008.9,1.0,1.0,29.6,32.6,No,No
4533,2016-12-13,AliceSprings,22.6,38.9,0.0,11.2,,N,50.0,N,WNW,31.0,17.0,29.0,15.0,1008.9,1004.8,,2.0,32.1,37.2,No,No
4534,2014-04-26,Perth,15.2,23.0,0.0,2.4,1.2,ENE,28.0,ESE,ESE,7.0,7.0,67.0,77.0,1012.3,1006.6,5.0,8.0,21.1,20.6,No,Yes
4535,2016-03-20,Albury,12.7,24.2,0.0,,,SSE,31.0,SE,S,20.0,17.0,50.0,29.0,1018.2,1016.5,6.0,1.0,15.3,23.0,No,No
4536,2017-06-09,AliceSprings,-1.0,17.6,0.0,,,ESE,41.0,E,ESE,6.0,28.0,55.0,25.0,1031.0,1026.7,,,7.7,16.7,No,No
4537,2017-02-04,MelbourneAirport,11.6,36.5,0.0,7.4,11.8,NNW,50.0,NE,NW,4.0,28.0,74.0,10.0,1011.9,1007.7,3.0,2.0,18.7,34.8,No,No
4538,2013-12-27,Nuriootpa,11.1,33.0,0.0,8.0,13.5,ESE,33.0,ENE,NNW,17.0,9.0,48.0,9.0,1014.1,1009.3,0.0,0.0,17.1,29.9,No,No
4539,2010-07-20,Perth,4.2,18.1,0.0,1.8,5.8,NNE,22.0,NE,E,9.0,9.0,82.0,45.0,1030.8,1027.1,1.0,6.0,10.2,17.9,No,No
4540,2008-09-26,Sydney,11.3,22.2,0.0,6.2,11.4,,,ESE,NE,4.0,11.0,56.0,53.0,1024.3,1018.4,1.0,5.0,17.9,21.6,No,No
4541,2014-12-24,Brisbane,20.8,30.3,0.0,8.0,12.1,NE,24.0,NNE,NE,4.0,13.0,55.0,52.0,1014.3,1011.5,1.0,1.0,27.3,28.7,No,No
4542,2013-08-08,Nuriootpa,0.1,15.6,0.2,1.8,7.4,N,28.0,NNE,NNE,7.0,20.0,85.0,51.0,1021.9,1016.8,5.0,6.0,6.3,14.6,No,No
4543,2012-03-14,Dartmoor,11.8,34.0,0.0,9.4,8.7,,,NNE,N,15.0,20.0,36.0,21.0,1011.0,1007.6,,,22.8,31.9,No,Yes
4544,2013-09-20,Woomera,8.7,23.7,0.0,10.4,10.9,SSW,28.0,SE,S,9.0,9.0,57.0,30.0,1018.6,1015.1,0.0,0.0,16.2,22.5,No,No
4545,2017-06-16,NorahHead,13.1,17.6,0.2,,,SSW,26.0,W,SW,13.0,11.0,97.0,78.0,1025.2,1023.1,,,14.7,16.6,No,No
4546,2017-02-28,Perth,17.9,33.0,0.0,7.4,11.9,SW,24.0,ESE,WSW,7.0,13.0,57.0,45.0,1014.8,1012.3,1.0,3.0,25.5,31.0,No,No
4547,2009-05-21,BadgerysCreek,12.8,19.0,46.4,,,ESE,48.0,SE,SE,17.0,26.0,84.0,61.0,1024.4,1022.4,,,16.5,17.9,Yes,Yes
4548,2010-07-04,WaggaWagga,-0.1,7.6,0.2,0.6,1.5,E,15.0,E,W,11.0,2.0,100.0,86.0,1032.8,1029.4,8.0,7.0,3.1,6.8,No,No
4549,2012-03-06,Adelaide,15.5,23.6,0.0,4.4,10.6,SSE,46.0,S,SSE,11.0,20.0,53.0,44.0,1025.8,1024.3,,,17.5,22.5,No,No
4550,2015-01-20,Mildura,15.3,27.8,0.0,8.0,1.8,NNE,30.0,NE,N,9.0,13.0,38.0,21.0,1005.0,1003.5,8.0,8.0,20.4,27.6,No,No
4551,2009-08-09,SydneyAirport,5.1,18.6,0.0,2.6,8.4,E,26.0,NW,E,13.0,17.0,50.0,47.0,1020.5,1017.4,5.0,4.0,10.8,16.9,No,No
4552,2015-01-22,Uluru,21.1,39.6,0.0,,,SSE,39.0,E,SE,19.0,13.0,22.0,12.0,1008.5,1003.8,,,27.6,37.1,No,No
4553,2015-07-27,Wollongong,7.9,14.5,0.0,,,W,74.0,W,WSW,20.0,20.0,45.0,35.0,1024.8,1024.1,,,9.6,13.9,No,No
4554,2012-03-15,Sydney,20.2,26.2,0.0,4.6,8.5,NNE,44.0,ENE,NE,13.0,22.0,80.0,60.0,1017.2,1014.5,,,22.5,25.4,No,No
4555,2016-11-27,NorahHead,20.1,24.8,0.0,,,NE,33.0,SSE,ESE,22.0,24.0,78.0,79.0,1017.1,1016.5,,,23.5,22.3,No,No
4556,2016-09-22,Dartmoor,7.1,13.6,0.6,,,SSW,24.0,SSW,SSW,2.0,15.0,74.0,62.0,1020.7,1019.7,,,9.6,11.3,No,No
4557,2014-02-24,NorahHead,18.3,25.9,2.0,,,NNE,31.0,SSE,E,6.0,15.0,85.0,70.0,1020.5,1018.3,,,21.0,24.8,Yes,No
4558,2015-02-18,Cairns,23.2,30.8,1.8,6.6,10.5,SE,41.0,S,SSE,15.0,19.0,75.0,61.0,1009.8,1006.7,6.0,4.0,26.7,29.1,Yes,No
4559,2014-02-14,Moree,25.4,35.5,0.0,,,NE,44.0,NNE,N,31.0,17.0,55.0,31.0,1006.1,1002.6,1.0,,26.0,34.2,No,No
4560,2017-02-05,AliceSprings,27.6,37.9,0.0,,,NNW,37.0,NNW,N,26.0,15.0,47.0,34.0,1004.7,1001.2,,2.0,31.7,36.1,No,No
4561,2014-11-09,Albury,13.6,30.7,0.0,,,WNW,37.0,SE,W,9.0,24.0,52.0,20.0,1016.1,1015.0,,,22.1,30.1,No,No
4562,2009-02-15,MountGambier,15.1,26.0,0.0,5.0,10.1,SE,50.0,SE,SE,24.0,30.0,73.0,39.0,1019.9,1018.3,7.0,3.0,18.2,25.5,No,No
4563,2009-03-16,NorfolkIsland,20.7,25.8,0.0,4.4,10.7,E,48.0,E,ENE,28.0,30.0,73.0,74.0,1015.5,1014.2,2.0,3.0,24.4,24.3,No,No
4564,2014-08-13,CoffsHarbour,10.1,18.6,0.4,,,,,,,,,64.0,63.0,,,,,14.9,16.6,No,Yes
4565,2016-01-28,Albury,17.7,31.7,4.2,,,WNW,35.0,,NE,0.0,13.0,83.0,47.0,1008.1,1002.8,7.0,1.0,20.8,30.4,Yes,No
4566,2012-03-12,Cobar,16.3,30.4,0.0,,,NNE,50.0,E,NNW,17.0,7.0,55.0,29.0,1016.6,1015.0,,,19.7,28.7,No,No
4567,2014-06-14,Newcastle,10.1,19.2,0.8,,,,,,,0.0,0.0,97.0,65.0,,,8.0,5.0,14.5,18.8,No,No
4568,2017-04-13,Perth,12.9,26.8,0.0,4.2,10.4,SSW,31.0,ESE,SW,11.0,15.0,64.0,49.0,1024.3,1020.1,1.0,1.0,19.9,25.5,No,No
4569,2010-03-27,Canberra,8.3,27.9,0.0,6.0,9.9,ENE,26.0,,S,0.0,7.0,73.0,30.0,1021.9,1018.8,4.0,6.0,15.1,26.6,No,No
4570,2010-10-22,MountGinini,5.2,15.9,0.0,,,W,41.0,W,NW,20.0,19.0,85.0,51.0,,,,,8.9,14.8,No,Yes
4571,2014-08-18,Albany,14.2,21.2,0.4,1.4,4.9,,,S,NNE,17.0,6.0,61.0,83.0,1012.8,1009.5,2.0,8.0,16.4,14.4,No,Yes
4572,2011-06-16,Perth,12.7,19.4,8.8,1.0,6.6,SW,50.0,,SW,0.0,11.0,93.0,48.0,1024.2,1023.7,6.0,3.0,13.9,18.6,Yes,No
4573,2009-08-11,Darwin,18.9,31.1,0.0,7.4,10.9,N,35.0,SSE,NNW,2.0,22.0,67.0,53.0,1015.4,1011.1,1.0,1.0,25.4,28.8,No,No
4574,2011-11-28,Adelaide,16.0,33.5,0.0,10.2,6.4,NNW,41.0,NE,W,17.0,9.0,32.0,22.0,1010.7,1007.2,,,26.1,31.3,No,No
4575,2010-12-24,Hobart,8.6,20.3,0.0,5.6,11.9,SSE,43.0,NW,ESE,13.0,19.0,49.0,46.0,1024.3,1020.0,,,15.5,19.0,No,No
4576,2009-06-15,WaggaWagga,3.8,16.1,0.0,2.0,8.8,ESE,15.0,ESE,NE,9.0,2.0,80.0,51.0,1014.2,1012.6,1.0,3.0,8.4,15.1,No,No
4577,2009-06-26,MelbourneAirport,7.3,14.3,3.4,1.4,7.8,N,48.0,N,N,31.0,26.0,87.0,63.0,1009.4,1007.3,3.0,3.0,9.3,13.7,Yes,No
4578,2011-07-07,SydneyAirport,11.7,17.0,0.0,5.4,10.0,W,76.0,WNW,WSW,57.0,39.0,43.0,31.0,1007.8,1013.9,1.0,3.0,14.5,16.1,No,No
4579,2017-04-04,BadgerysCreek,12.0,21.0,11.6,,,S,39.0,SSW,SSW,13.0,17.0,,,1028.6,1027.2,,,18.3,18.2,Yes,Yes
4580,2009-08-12,Dartmoor,4.4,16.9,1.2,2.0,5.0,SE,30.0,,SE,0.0,24.0,99.0,85.0,1013.1,1011.4,,,7.3,14.4,Yes,No
4581,2013-01-11,Perth,16.7,29.4,0.0,9.8,12.8,S,41.0,SE,SW,11.0,19.0,49.0,46.0,1011.5,1008.3,2.0,1.0,22.5,27.8,No,No
4582,2016-05-14,Watsonia,13.6,21.4,0.0,4.0,8.9,N,46.0,NNE,N,17.0,24.0,70.0,59.0,1020.5,1016.6,1.0,2.0,17.6,20.9,No,No
4583,2014-05-19,Moree,13.4,24.9,0.0,3.6,5.5,NNE,31.0,ENE,E,15.0,13.0,57.0,31.0,1028.2,1023.6,7.0,7.0,18.3,23.7,No,No
4584,2016-08-10,NorahHead,14.2,24.9,0.0,,,NW,41.0,N,NNW,22.0,28.0,61.0,44.0,1016.5,1012.5,,,18.1,23.1,No,No
4585,2016-06-14,Perth,10.9,19.8,0.0,1.8,4.5,SE,28.0,SSE,SSE,9.0,9.0,94.0,59.0,1022.9,1020.7,8.0,7.0,12.4,18.4,No,No
4586,2010-06-02,CoffsHarbour,14.6,16.2,4.0,3.4,0.0,WSW,33.0,WSW,SSE,19.0,4.0,93.0,93.0,1019.1,1017.5,8.0,8.0,14.9,15.7,Yes,Yes
